date,close,high,low,open,volume
2016-02-19,14344.033203125,14395.682015895793,14207.184210373485,14243.284376035492,96300
2016-02-25,13555.54296875,13844.289619666642,13519.743579288577,13844.289619666642,104600
2016-04-04,16190.4111328125,16278.310500179321,16046.313200917006,16236.71137506998,70300
2016-05-25,16997.251953125,17025.65201414638,16598.85813927857,16600.457730089143,83900
2016-06-06,17671.1953125,17753.944352179115,17636.695712875473,17710.243687459984,78900
2016-06-10,17828.392578125,18051.29038036126,17815.04312376982,17829.99216892484,91400
2016-07-28,19076.328125,19126.526757838536,18998.5790324766,19050.17803959516,146300
2016-11-10,20200.015625,20200.015625,20200.015625,20200.015625,0
2016-12-12,18392.736328125,18615.83530831857,18363.83822511222,18615.83530831857,0
2016-12-13,18465.8359375,18492.634453833336,18291.136798190346,18353.886068123833,0
2016-12-14,18341.287109375,18485.23465729987,18322.68771588651,18480.135107116264,0
2016-12-15,18400.935546875,18531.783628507434,18121.88802369936,18143.2881644628,0
2016-12-16,18312.587890625,18428.23498368466,18268.088407947987,18417.686278192272,0
2016-12-19,18256.837890625,18316.587193896103,18215.287593887635,18257.886706519894,0
2016-12-20,18069.189453125,18274.687054171227,18009.5905395004,18263.886399006748,0
2016-12-21,18084.2890625,18166.938489091335,18043.73875423407,18124.388204153394,0
2016-12-22,17891.2421875,18029.390979515087,17839.54356698851,18026.79140022152,0
2016-12-23,17883.79296875,17962.092843563598,17819.54371252979,17849.043371027787,0
2016-12-27,17879.34375,17907.142256236257,17615.89562868405,17677.494524783626,0
2016-12-28,17876.4921875,18059.441240605232,17828.94391004116,17928.991579493984,0
2016-12-29,18032.94140625,18053.09156335414,17829.19376748836,17861.242224202695,0
2016-12-30,18176.98828125,18245.538267001735,18016.59170509536,18026.140422410885,0
2017-01-03,18035.390625,18114.84087624836,17830.742605725824,18002.54139626414,0
2017-01-04,17890.79296875,18092.640242359703,17868.693615107477,18037.240492817487,0
2017-01-05,18115.73828125,18163.839283667654,17977.59145231523,18000.540403850373,0
2017-01-06,18263.787109375,18325.28639251268,18157.08913434288,18168.237441893372,0
2017-01-09,18286.4375,18372.88571232029,18255.937855076732,18314.036788064208,0
2017-01-10,18409.384765625,18440.935178671003,18275.536718302006,18351.235053626817,0
2017-01-11,18829.78125,18889.22977812246,18515.034906482342,18535.13428235816,0
2017-01-12,18873.73046875,18966.080960890846,18805.631648652823,18885.230335464435,0
2017-01-13,18911.87890625,18952.02882832223,18781.030823882487,18949.4780768397,0
2017-01-16,19096.2265625,19134.276900094523,18865.030039431822,18899.478856518992,0
2017-01-17,19066.830078125,19202.027731929775,18981.629892462555,19127.928980265573,0
2017-01-18,19164.27734375,19276.276042515947,19071.87802664763,19074.627994697687,0
2017-01-19,19124.02734375,19185.077414209354,19045.877862999787,19165.126474618137,0
2017-01-20,18820.58203125,19071.428725055535,18792.832353782105,18996.37881610415,0
2017-01-23,18842.48046875,18909.430863370708,18722.632250741583,18761.78218685909,0
2017-01-24,19023.279296875,19054.079720786514,18906.729867801077,18930.780370023425,0
2017-01-25,19472.97265625,19518.22212978524,19113.928005507423,19119.828327483854,0
2017-01-27,19708.072265625,19794.7196984457,19534.673885558856,19588.173265232115,0
2017-01-30,19585.021484375,19766.820144420566,19560.871375530503,19718.57070738907,0
2017-01-31,19514.923828125,19623.871782021444,19435.223581546317,19532.97244671087,0
2017-02-01,20020.3671875,20047.61687115103,19470.72317784145,19522.173752412767,0
2017-02-02,20070.068359375,20146.667081696785,19914.96859301131,20053.71698623244,0
2017-02-03,20196.56640625,20229.415634419714,20009.71701208029,20061.667581084766,0
2017-02-06,20371.36328125,20462.211836691178,20297.815306354838,20306.914810166523,0
2017-02-07,20327.013671875,20426.711731504638,20281.264203772414,20367.06398748769,0
2017-02-08,20245.166015625,20362.565047140473,20069.918044442307,20335.0145848377,0
2017-02-09,20150.916015625,20406.36226328355,20000.11698831621,20312.414137242788,0
2017-02-10,20213.666015625,20309.764510749632,20166.865777018076,20225.51548760681,0
2017-02-13,20251.564453125,20308.462226649426,20116.66563671835,20273.413807526267,0
2017-02-14,20257.86328125,20313.813800406544,20158.614439086465,20304.263130574607,0
2017-02-15,20163.46484375,20367.96246672151,20115.615790560256,20281.863858134893,0
2017-02-16,20243.46484375,20295.315805929386,20087.96664407869,20243.01563020091,0
2017-02-17,20551.111328125,21042.105635258304,20449.413288519798,20918.206681188105,0
2017-02-20,20676.859375,20702.35907873134,20472.162534523057,20494.61149244953,0
2017-02-21,20860.70703125,20903.106929622973,20619.010618533845,20695.660119277647,0
2017-02-22,20868.20703125,20958.006770322572,20829.408653402406,20937.356619354407,0
2017-02-23,20876.408203125,21011.656634106082,20828.158762867424,20887.40807551533,0
2017-02-27,20612.810546875,20853.20618265637,20584.51009545587,20853.20618265637,0
2017-02-28,20607.009765625,20681.059683608764,20560.359918839058,20632.609076565896,0
2017-03-01,20783.5078125,20833.507229863324,20678.509036037016,20698.659191854884,0
2017-03-02,20559.8125,20904.757720951944,20516.66260946759,20884.75795274247,0
2017-03-03,20495.361328125,20580.209951040888,20423.112168101416,20572.61043001873,0
2017-03-06,20663.41015625,20727.259023313225,20531.960512618534,20548.710317884026,0
2017-03-07,20627.259765625,20701.008906709223,20585.70946828851,20685.708303656953,0
2017-03-08,20676.310546875,20714.958535330894,20534.01141897326,20629.91069536162,0
2017-03-09,20721.109375,20780.00908275932,20603.6615179055,20620.311715493066,0
2017-03-10,20727.310546875,20876.70725283225,20648.56145959533,20825.659016368245,0
2017-03-14,21102.453125,21274.20112209975,21059.45362645392,21189.602499301625,0
2017-03-15,21157.654296875,21216.653610628684,21063.70421777366,21089.155093618607,0
